PRECINCT_NAME,PRECINCT_ID,REGISTER_VOTERS,BALLOT_CAST,CONTEST_FULL_NAME,CONTEST_ID,CONTEST_SEQ,VOTES_ALLOWED,CANDIDATE_FULL_NAME,CANDIDATE_ID,PARTY_CODE,VOTE_COUNT,REPORTING_FLAG
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,PATTY SMITH,71,2,166,0
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,RANDALL V. JORDAN,72,2,345,0
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,ANAMARIA L. UNGER,73,2,174,0
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,RICK UNGER,74,2,245,0
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,LINDA LEA BECKER,75,2,195,0
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,ROD BLACKNER,76,2,223,0
101,1,1972,593,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,Write-in,100,,0,0
101,1,1972,1041,United States Representative 24th District,1200,9,1,SALUD CARBAJAL,53,1,316,0
101,1,1972,1041,United States Representative 24th District,1200,9,1,ANDY CALDWELL,54,2,668,0
101,1,1972,1041,United States Representative 24th District,1200,9,1,KENNETH YOUNG,55,7,42,0
101,1,1972,1041,United States Representative 24th District,1200,9,1,Write-in,106,,0,0
101,1,1972,1041,State Senator 17th District,1230,10,1,JOHN LAIRD,56,1,174,0
101,1,1972,1041,State Senator 17th District,1230,10,1,MARIA CADENAS,57,1,143,0
101,1,1972,1041,State Senator 17th District,1230,10,1,VICKI NOHRDEN,58,2,649,0
101,1,1972,1041,State Senator 17th District,1230,10,1,JOHN M. NEVILL,59,1,37,0
101,1,1972,1041,State Senator 17th District,1230,10,1,Write-in,99,,0,0
101,1,1972,1041,Member of the State Assembly 35th District,1240,11,1,JORDAN CUNNINGHAM,62,2,744,0
101,1,1972,1041,Member of the State Assembly 35th District,1240,11,1,DAWN ADDIS,63,1,269,0
101,1,1972,1041,Member of the State Assembly 35th District,1240,11,1,Write-in,93,,0,0
101,1,1972,1041,County Supervisor 1st District,3910,13,1,STEPHANIE SHAKOFSKY,83,,288,0
101,1,1972,1041,County Supervisor 1st District,3910,13,1,JOHN PESCHONG,84,,714,0
101,1,1972,1041,County Supervisor 1st District,3910,13,1,Write-in,103,,0,0
101,1,1972,1041,PROP 13-School Bonds,9010,16,1,YES,89,,234,0
101,1,1972,1041,PROP 13-School Bonds,9010,16,1,NO,90,,795,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,JULIÁN CASTRO,1,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,MICHAEL A. ELLINGER,2,,1,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,ELIZABETH WARREN,3,,44,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,MARIANNE WILLIAMSON,4,,1,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,ANDREW YANG,5,,4,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,ROQUE "ROCKY" DE LA FUENTE III,6,,1,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,JOHN K. DELANEY,7,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,AMY KLOBUCHAR,8,,14,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,BERNIE SANDERS,9,,65,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,JOE SESTAK,10,,1,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,TOM STEYER,11,,17,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,DEVAL PATRICK,12,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,MICHAEL BENNET,13,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,MICHAEL R. BLOOMBERG,14,,50,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,MOSIE BOYD,15,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,CORY BOOKER,16,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,PETE BUTTIGIEG,17,,27,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,JOSEPH R. BIDEN,18,,108,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,TULSI GABBARD,19,,4,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,MARK STEWART GREENSTEIN,20,,0,0
102,2,2271,349,President Of The United States-Democratic,1001,1,1,Write-in,95,,0,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,ROBERT ARDINI,21,,1,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,JOE WALSH,22,,4,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,BILL WELD,23,,3,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,ROQUE "ROCKY" DE LA FUENTE,24,,0,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,MATTHEW JOHN MATERN,25,,2,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,ZOLTAN G. ISTVAN,26,,2,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,DONALD J. TRUMP,27,,816,0
102,2,2271,857,President Of The United States-Republican,1002,2,1,Write-in,98,,0,0
102,2,2271,48,President Of The United States-American Independent,1003,3,1,PHIL COLLINS,28,,1,0
102,2,2271,48,President Of The United States-American Independent,1003,3,1,ROQUE "ROCKY" DE LA FUENTE,29,,2,0
102,2,2271,48,President Of The United States-American Independent,1003,3,1,CHARLES KRAUT,30,,0,0
102,2,2271,48,President Of The United States-American Independent,1003,3,1,J.R. MYERS,31,,1,0
102,2,2271,48,President Of The United States-American Independent,1003,3,1,DON BLAKENSHIP,32,,4,0
102,2,2271,48,President Of The United States-American Independent,1003,3,1,Write-in,96,,0,0
102,2,2271,4,President Of The United States-Green,1004,4,1,DAVID ROLDE,33,,0,0
102,2,2271,4,President Of The United States-Green,1004,4,1,HOWIE HAWKINS,34,,2,0
102,2,2271,4,President Of The United States-Green,1004,4,1,DARIO HUNTER,35,,0,0
102,2,2271,4,President Of The United States-Green,1004,4,1,DENNIS LAMBERT,36,,0,0
102,2,2271,4,President Of The United States-Green,1004,4,1,SEDINAM MOYOWASIFZA-CURRY,37,,0,0
102,2,2271,4,President Of The United States-Green,1004,4,1,Write-in,102,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,KEN ARMSTRONG,38,,1,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,MAX ABRAMSON,39,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,SAM ROBB,40,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,KIM RUFF,41,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,STEVEN A. RICHEY,42,,2,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,JACOB HORNBERGER,43,,1,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,SOURAYA FAAS,44,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,KEENAN WALLACE DUNHAM,45,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,ADAM KOKESH,46,,2,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,VERMIN SUPREME,47,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,JO JORGENSEN,48,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,DAN BEHRMAN,49,,1,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,ERIK CHASE GERHARDT,50,,0,0
102,2,2271,12,President Of The United States-Libertarian,1005,5,1,Write-in,107,,0,0
102,2,2271,1,President Of The United States-Peace and Freedom,1006,6,1,HOWIE HAWKINS,51,,1,0
102,2,2271,1,President Of The United States-Peace and Freedom,1006,6,1,GLORIA LA RIVA,52,,0,0
102,2,2271,1,President Of The United States-Peace and Freedom,1006,6,1,Write-in,105,,0,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,PATTY SMITH,71,2,261,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,RANDALL V. JORDAN,72,2,490,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,ANAMARIA L. UNGER,73,2,243,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,RICK UNGER,74,2,386,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,LINDA LEA BECKER,75,2,283,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,ROD BLACKNER,76,2,311,0
102,2,2271,857,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,Write-in,100,,0,0
102,2,2271,1384,United States Representative 24th District,1200,9,1,SALUD CARBAJAL,53,1,384,0
102,2,2271,1384,United States Representative 24th District,1200,9,1,ANDY CALDWELL,54,2,928,0
102,2,2271,1384,United States Representative 24th District,1200,9,1,KENNETH YOUNG,55,7,52,0
102,2,2271,1384,United States Representative 24th District,1200,9,1,Write-in,106,,0,0
102,2,2271,1384,State Senator 17th District,1230,10,1,JOHN LAIRD,56,1,245,0
102,2,2271,1384,State Senator 17th District,1230,10,1,MARIA CADENAS,57,1,128,0
102,2,2271,1384,State Senator 17th District,1230,10,1,VICKI NOHRDEN,58,2,915,0
102,2,2271,1384,State Senator 17th District,1230,10,1,JOHN M. NEVILL,59,1,51,0
102,2,2271,1384,State Senator 17th District,1230,10,1,Write-in,99,,0,0
102,2,2271,1384,Member of the State Assembly 35th District,1240,11,1,JORDAN CUNNINGHAM,62,2,1041,0
102,2,2271,1384,Member of the State Assembly 35th District,1240,11,1,DAWN ADDIS,63,1,308,0
102,2,2271,1384,Member of the State Assembly 35th District,1240,11,1,Write-in,93,,0,0
102,2,2271,1384,County Supervisor 1st District,3910,13,1,STEPHANIE SHAKOFSKY,83,,379,0
102,2,2271,1384,County Supervisor 1st District,3910,13,1,JOHN PESCHONG,84,,927,0
102,2,2271,1384,County Supervisor 1st District,3910,13,1,Write-in,103,,0,0
102,2,2271,1384,PROP 13-School Bonds,9010,16,1,YES,89,,222,0
102,2,2271,1384,PROP 13-School Bonds,9010,16,1,NO,90,,1123,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,JULIÁN CASTRO,1,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,MICHAEL A. ELLINGER,2,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,ELIZABETH WARREN,3,,26,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,MARIANNE WILLIAMSON,4,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,ANDREW YANG,5,,1,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,ROQUE "ROCKY" DE LA FUENTE III,6,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,JOHN K. DELANEY,7,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,AMY KLOBUCHAR,8,,12,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,BERNIE SANDERS,9,,61,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,JOE SESTAK,10,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,TOM STEYER,11,,12,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,DEVAL PATRICK,12,,2,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,MICHAEL BENNET,13,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,MICHAEL R. BLOOMBERG,14,,28,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,MOSIE BOYD,15,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,CORY BOOKER,16,,1,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,PETE BUTTIGIEG,17,,14,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,JOSEPH R. BIDEN,18,,48,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,TULSI GABBARD,19,,4,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,MARK STEWART GREENSTEIN,20,,0,0
103,3,1518,223,President Of The United States-Democratic,1001,1,1,Write-in,95,,0,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,ROBERT ARDINI,21,,1,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,JOE WALSH,22,,10,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,BILL WELD,23,,8,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,ROQUE "ROCKY" DE LA FUENTE,24,,5,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,MATTHEW JOHN MATERN,25,,0,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,ZOLTAN G. ISTVAN,26,,0,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,DONALD J. TRUMP,27,,475,0
103,3,1518,517,President Of The United States-Republican,1002,2,1,Write-in,98,,0,0
103,3,1518,34,President Of The United States-American Independent,1003,3,1,PHIL COLLINS,28,,3,0
103,3,1518,34,President Of The United States-American Independent,1003,3,1,ROQUE "ROCKY" DE LA FUENTE,29,,3,0
103,3,1518,34,President Of The United States-American Independent,1003,3,1,CHARLES KRAUT,30,,0,0
103,3,1518,34,President Of The United States-American Independent,1003,3,1,J.R. MYERS,31,,0,0
103,3,1518,34,President Of The United States-American Independent,1003,3,1,DON BLAKENSHIP,32,,0,0
103,3,1518,34,President Of The United States-American Independent,1003,3,1,Write-in,96,,0,0
103,3,1518,2,President Of The United States-Green,1004,4,1,DAVID ROLDE,33,,0,0
103,3,1518,2,President Of The United States-Green,1004,4,1,HOWIE HAWKINS,34,,1,0
103,3,1518,2,President Of The United States-Green,1004,4,1,DARIO HUNTER,35,,0,0
103,3,1518,2,President Of The United States-Green,1004,4,1,DENNIS LAMBERT,36,,0,0
103,3,1518,2,President Of The United States-Green,1004,4,1,SEDINAM MOYOWASIFZA-CURRY,37,,0,0
103,3,1518,2,President Of The United States-Green,1004,4,1,Write-in,102,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,KEN ARMSTRONG,38,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,MAX ABRAMSON,39,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,SAM ROBB,40,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,KIM RUFF,41,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,STEVEN A. RICHEY,42,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,JACOB HORNBERGER,43,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,SOURAYA FAAS,44,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,KEENAN WALLACE DUNHAM,45,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,ADAM KOKESH,46,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,VERMIN SUPREME,47,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,JO JORGENSEN,48,,1,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,DAN BEHRMAN,49,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,ERIK CHASE GERHARDT,50,,0,0
103,3,1518,3,President Of The United States-Libertarian,1005,5,1,Write-in,107,,0,0
103,3,1518,1,President Of The United States-Peace and Freedom,1006,6,1,HOWIE HAWKINS,51,,0,0
103,3,1518,1,President Of The United States-Peace and Freedom,1006,6,1,GLORIA LA RIVA,52,,0,0
103,3,1518,1,President Of The United States-Peace and Freedom,1006,6,1,Write-in,105,,0,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,PATTY SMITH,71,2,150,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,RANDALL V. JORDAN,72,2,282,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,ANAMARIA L. UNGER,73,2,138,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,RICK UNGER,74,2,214,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,LINDA LEA BECKER,75,2,145,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,ROD BLACKNER,76,2,166,0
103,3,1518,517,Member  Republican County Central Committee Supervisorial District 1,1360,7,5,Write-in,100,,0,0
103,3,1518,867,United States Representative 24th District,1200,9,1,SALUD CARBAJAL,53,1,236,0
103,3,1518,867,United States Representative 24th District,1200,9,1,ANDY CALDWELL,54,2,589,0
103,3,1518,867,United States Representative 24th District,1200,9,1,KENNETH YOUNG,55,7,34,0
103,3,1518,867,United States Representative 24th District,1200,9,1,Write-in,106,,0,0
103,3,1518,867,State Senator 17th District,1230,10,1,JOHN LAIRD,56,1,136,0
103,3,1518,867,State Senator 17th District,1230,10,1,MARIA CADENAS,57,1,94,0
103,3,1518,867,State Senator 17th District,1230,10,1,VICKI NOHRDEN,58,2,580,0
103,3,1518,867,State Senator 17th District,1230,10,1,JOHN M. NEVILL,59,1,38,0
103,3,1518,867,State Senator 17th District,1230,10,1,Write-in,99,,0,0
103,3,1518,867,Member of the State Assembly 35th District,1240,11,1,JORDAN CUNNINGHAM,62,2,658,0
103,3,1518,867,Member of the State Assembly 35th District,1240,11,1,DAWN ADDIS,63,1,187,0
103,3,1518,867,Member of the State Assembly 35th District,1240,11,1,Write-in,93,,0,0
103,3,1518,867,County Supervisor 1st District,3910,13,1,STEPHANIE SHAKOFSKY,83,,177,0
103,3,1518,867,County Supervisor 1st District,3910,13,1,JOHN PESCHONG,84,,646,0
103,3,1518,867,County Supervisor 1st District,3910,13,1,Write-in,103,,0,0
103,3,1518,867,PROP 13-School Bonds,9010,16,1,YES,89,,143,0
103,3,1518,867,PROP 13-School Bonds,9010,16,1,NO,90,,704,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,JULIÁN CASTRO,1,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,MICHAEL A. ELLINGER,2,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,ELIZABETH WARREN,3,,18,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,MARIANNE WILLIAMSON,4,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,ANDREW YANG,5,,1,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,ROQUE "ROCKY" DE LA FUENTE III,6,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,JOHN K. DELANEY,7,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,AMY KLOBUCHAR,8,,9,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,BERNIE SANDERS,9,,38,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,JOE SESTAK,10,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,TOM STEYER,11,,6,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,DEVAL PATRICK,12,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,MICHAEL BENNET,13,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,MICHAEL R. BLOOMBERG,14,,17,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,MOSIE BOYD,15,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,CORY BOOKER,16,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,PETE BUTTIGIEG,17,,7,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,JOSEPH R. BIDEN,18,,49,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,TULSI GABBARD,19,,3,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,MARK STEWART GREENSTEIN,20,,0,0
104,4,837,151,President Of The United States-Democratic,1001,1,1,Write-in,95,,0,0
104,4,837,309,President Of The United States-Republican,1002,2,1,ROBERT ARDINI,21,,2,0
104,4,837,309,President Of The United States-Republican,1002,2,1,JOE WALSH,22,,3,0
104,4,837,309,President Of The United States-Republican,1002,2,1,BILL WELD,23,,7,0
104,4,837,309,President Of The United States-Republican,1002,2,1,ROQUE "ROCKY" DE LA FUENTE,24,,2,0
104,4,837,309,President Of The United States-Republican,1002,2,1,MATTHEW JOHN MATERN,25,,1,0
104,4,837,309,President Of The United States-Republican,1002,2,1,ZOLTAN G. ISTVAN,26,,0,0
104,4,837,309,President Of The United States-Republican,1002,2,1,DONALD J. TRUMP,27,,278,0
104,4,837,309,President Of The United States-Republican,1002,2,1,Write-in,98,,0,0
104,4,837,23,President Of The United States-American Independent,1003,3,1,PHIL COLLINS,28,,2,0
104,4,837,23,President Of The United States-American Independent,1003,3,1,ROQUE "ROCKY" DE LA FUENTE,29,,0,0
104,4,837,23,President Of The United States-American Independent,1003,3,1,CHARLES KRAUT,30,,2,0
104,4,837,23,President Of The United States-American Independent,1003,3,1,J.R. MYERS,31,,1,0
104,4,837,23,President Of The United States-American Independent,1003,3,1,DON BLAKENSHIP,32,,0,0
104,4,837,23,President Of The United States-American Independent,1003,3,1,Write-in,96,,0,0
104,4,837,1,President Of The United States-Green,1004,4,1,DAVID ROLDE,33,,0,0
104,4,837,1,President Of The United States-Green,1004,4,1,HOWIE HAWKINS,34,,0,0
104,4,837,1,President Of The United States-Green,1004,4,1,DARIO HUNTER,35,,0,0
104,4,837,1,President Of The United States-Green,1004,4,1,DENNIS LAMBERT,36,,0,0
104,4,837,1,President Of The United States-Green,1004,4,1,SEDINAM MOYOWASIFZA-CURRY,37,,0,0
104,4,837,1,President Of The United States-Green,1004,4,1,Write-in,102,,0,0
104,4,837,8,President Of The United States-Libertarian,1005,5,1,KEN ARMSTRONG,38,,0,0
104,4,837,8,President Of The United States-Libertarian,1005,5,1,MAX ABRAMSON,39,,0,0
104,4,837,8,President Of The United States-Libertarian,1005,5,1,SAM ROBB,40,,0,0
104,4,837,8,President Of The United States-Libertarian,1005,5,1,KIM RUFF,41,,0,0
104,4,837,8,President Of The United States-Libertarian,1005,5,1,STEVEN A. RICHEY,42,,0,0
104,4,837,8,President Of The United States-Libertarian,1005,5,1,JACOB HORNBERGER,43,,0,0
