#FormatVersion 1
#Precinct,Precinct ID,Precinct Reporting,"Registered Voters","Ballots Cast","Turnout Percentage",Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,"Mail Ballots Votes","Mail Ballots Overvotes","Mail Ballots Undervotes","Mail Ballots Invalid Votes"
"101002-BT112",589,Reporting         ,425,196,46.12,"President and Vice President",50,"","Mark Charles and Adrian Wallace",0,"",0,2,1,0,0,2,1,0
"101002-BT112",589,Reporting         ,425,196,46.12,"President and Vice President",50,"","Rejected write-ins",0,"",0,2,1,0,0,2,1,0
"101002-BT112",589,Reporting         ,425,196,46.12,"President and Vice President",50,"","Unassigned write-ins",0,"",0,2,1,0,0,2,1,0
"101002-BT112",589,Reporting         ,425,196,46.12,"United States Representative District 10",16,"","Josh Harder",1,"",139,0,1,0,139,0,1,0
"101002-BT112",589,Reporting         ,425,196,46.12,"United States Representative District 10",16,"","Ted Howze",2,"",56,0,1,0,56,0,1,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Member of the State Assembly District  21",21,"","Joel Gutierrez Campos",1,"",70,0,8,0,70,0,8,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Member of the State Assembly District  21",21,"","Adam Gray",2,"",118,0,8,0,118,0,8,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Judge of the Superior Court Office 5",40,"","Kenneth Hara",2,"",86,0,14,0,86,0,14,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Judge of the Superior Court Office 5",40,"","John R. Mayne",1,"",95,0,14,0,95,0,14,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Judge of the Superior Court Office 5",40,"","Rejected write-ins",0,"",1,0,14,0,1,0,14,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Judge of the Superior Court Office 5",40,"","Unassigned write-ins",0,"",0,0,14,0,0,0,14,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Stanislaus County Board of Education Trustee Area 4",20,"","Edwin Lugo",1,"",90,0,19,0,90,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Stanislaus County Board of Education Trustee Area 4",20,"","Mary Ann Sanders",2,"",86,0,19,0,86,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Stanislaus County Board of Education Trustee Area 4",20,"","Rejected write-ins",0,"",1,0,19,0,1,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Stanislaus County Board of Education Trustee Area 4",20,"","Unassigned write-ins",0,"",0,0,19,0,0,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Yosemite Community College District Trustee Area 7",10,"","Antonio Aguilar",1,"",119,0,19,0,119,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Yosemite Community College District Trustee Area 7",10,"","Sarah Ford",2,"",58,0,19,0,58,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Yosemite Community College District Trustee Area 7",10,"","Rejected write-ins",0,"",0,0,19,0,0,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"Yosemite Community College District Trustee Area 7",10,"","Unassigned write-ins",0,"",0,0,19,0,0,0,19,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 14",1,"","YES",1,"",113,0,7,0,113,0,7,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 14",1,"","NO",2,"",75,0,7,0,75,0,7,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 15",4,"","YES",2,"",111,0,4,0,111,0,4,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 15",4,"","NO",1,"",80,0,4,0,80,0,4,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 16",64,"","YES",1,"",83,0,6,0,83,0,6,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 16",64,"","NO",2,"",106,0,6,0,106,0,6,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 17",3,"","YES",1,"",123,0,5,0,123,0,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 17",3,"","NO",2,"",67,0,5,0,67,0,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 18",26,"","YES",1,"",102,0,5,0,102,0,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 18",26,"","NO",2,"",88,0,5,0,88,0,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 19",47,"","YES",2,"",123,0,7,0,123,0,7,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 19",47,"","NO",1,"",65,0,7,0,65,0,7,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 20",18,"","YES",1,"",72,0,6,0,72,0,6,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 20",18,"","NO",2,"",116,0,6,0,116,0,6,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 21",46,"","YES",1,"",82,1,5,0,82,1,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 21",46,"","NO",2,"",106,1,5,0,106,1,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 22",65,"","YES",2,"",119,0,5,0,119,0,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 22",65,"","NO",1,"",70,0,5,0,70,0,5,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 23",37,"","YES",1,"",84,0,7,0,84,0,7,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 23",37,"","NO",2,"",103,0,7,0,103,0,7,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 24",56,"","YES",2,"",124,0,9,0,124,0,9,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 24",56,"","NO",1,"",61,0,9,0,61,0,9,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 25",9,"","YES",1,"",89,0,8,0,89,0,8,0
"101002-BT112",589,Reporting         ,425,196,46.12,"PROPOSITION 25",9,"","NO",2,"",97,0,8,0,97,0,8,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Joseph R. Biden Kamala D. Harris",5,"DEM",1092,10,10,0,1092,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Donald J. Trump Michael R. Pence",6,"REP",366,10,10,0,366,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Gloria La Riva Sunil Freeman",2,"PAF",9,10,10,0,9,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Roque ""Rocky"" De La Fuente Guerra Kanye Omari West",4,"AI",8,10,10,0,8,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Howie Hawkins Angela Nicole Walker",1,"GRN",2,10,10,0,2,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Jo Jorgensen Jeremy ""Spike"" Cohen",3,"LIB",20,10,10,0,20,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Brian Carroll and Amar Patel",0,"",0,10,10,0,0,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Brock Pierce and Karla Ballard",0,"",0,10,10,0,0,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Jesse Ventura and Cynthia McKinney",0,"",0,10,10,0,0,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Joseph Kishore and Norissa Santa Cruz",0,"",0,10,10,0,0,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Mark Charles and Adrian Wallace",0,"",1,10,10,0,1,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Rejected write-ins",0,"",5,10,10,0,5,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"President and Vice President",50,"","Unassigned write-ins",0,"",0,10,10,0,0,10,10,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"United States Representative District 10",16,"","Josh Harder",1,"",1167,1,29,0,1167,1,29,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"United States Representative District 10",16,"","Ted Howze",2,"",326,1,29,0,326,1,29,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Member of the State Assembly District  21",21,"","Joel Gutierrez Campos",1,"",419,1,52,0,419,1,52,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Member of the State Assembly District  21",21,"","Adam Gray",2,"",1051,1,52,0,1051,1,52,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Judge of the Superior Court Office 5",40,"","Kenneth Hara",2,"",762,1,138,0,762,1,138,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Judge of the Superior Court Office 5",40,"","John R. Mayne",1,"",612,1,138,0,612,1,138,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Judge of the Superior Court Office 5",40,"","Rejected write-ins",0,"",10,1,138,0,10,1,138,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Judge of the Superior Court Office 5",40,"","Unassigned write-ins",0,"",0,1,138,0,0,1,138,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Supervisor - District 5",5,"","Tom Hallinan",1,"",538,1,178,0,538,1,178,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Supervisor - District 5",5,"","Channce A. Condit",2,"",795,1,178,0,795,1,178,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Supervisor - District 5",5,"","Rejected write-ins",0,"",11,1,178,0,11,1,178,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"Supervisor - District 5",5,"","Unassigned write-ins",0,"",0,1,178,0,0,1,178,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 14",1,"","YES",1,"",943,0,59,0,943,0,59,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 14",1,"","NO",2,"",521,0,59,0,521,0,59,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 15",4,"","YES",2,"",832,0,31,0,832,0,31,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 15",4,"","NO",1,"",659,0,31,0,659,0,31,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 16",64,"","YES",1,"",676,0,39,0,676,0,39,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 16",64,"","NO",2,"",806,0,39,0,806,0,39,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 17",3,"","YES",1,"",1010,0,33,0,1010,0,33,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 17",3,"","NO",2,"",478,0,33,0,478,0,33,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 18",26,"","YES",1,"",683,1,43,0,683,1,43,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 18",26,"","NO",2,"",794,1,43,0,794,1,43,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 19",47,"","YES",2,"",857,1,52,0,857,1,52,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 19",47,"","NO",1,"",611,1,52,0,611,1,52,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 20",18,"","YES",1,"",569,1,57,0,569,1,57,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 20",18,"","NO",2,"",894,1,57,0,894,1,57,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 21",46,"","YES",1,"",690,0,43,0,690,0,43,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 21",46,"","NO",2,"",787,0,43,0,787,0,43,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 22",65,"","YES",2,"",795,0,42,0,795,0,42,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 22",65,"","NO",1,"",683,0,42,0,683,0,42,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 23",37,"","YES",1,"",668,1,39,0,668,1,39,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 23",37,"","NO",2,"",812,1,39,0,812,1,39,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 24",56,"","YES",2,"",959,0,66,0,959,0,66,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 24",56,"","NO",1,"",495,0,66,0,495,0,66,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 25",9,"","YES",1,"",677,0,67,0,677,0,67,0
"102001-BT123",685,Reporting         ,2806,1523,54.28,"PROPOSITION 25",9,"","NO",2,"",776,0,67,0,776,0,67,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Joseph R. Biden Kamala D. Harris",5,"DEM",119,2,1,0,119,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Donald J. Trump Michael R. Pence",6,"REP",58,2,1,0,58,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Gloria La Riva Sunil Freeman",2,"PAF",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Roque ""Rocky"" De La Fuente Guerra Kanye Omari West",4,"AI",2,2,1,0,2,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Howie Hawkins Angela Nicole Walker",1,"GRN",2,2,1,0,2,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Jo Jorgensen Jeremy ""Spike"" Cohen",3,"LIB",1,2,1,0,1,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Brian Carroll and Amar Patel",0,"",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Brock Pierce and Karla Ballard",0,"",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Jesse Ventura and Cynthia McKinney",0,"",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Joseph Kishore and Norissa Santa Cruz",0,"",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Mark Charles and Adrian Wallace",0,"",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Rejected write-ins",0,"",1,2,1,0,1,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"President and Vice President",50,"","Unassigned write-ins",0,"",0,2,1,0,0,2,1,0
"102002-BT113",237,Reporting         ,307,186,60.59,"United States Representative District 10",16,"","Josh Harder",1,"",129,0,4,0,129,0,4,0
"102002-BT113",237,Reporting         ,307,186,60.59,"United States Representative District 10",16,"","Ted Howze",2,"",53,0,4,0,53,0,4,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Member of the State Assembly District  21",21,"","Joel Gutierrez Campos",1,"",63,0,4,0,63,0,4,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Member of the State Assembly District  21",21,"","Adam Gray",2,"",119,0,4,0,119,0,4,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Judge of the Superior Court Office 5",40,"","Kenneth Hara",2,"",95,0,18,0,95,0,18,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Judge of the Superior Court Office 5",40,"","John R. Mayne",1,"",73,0,18,0,73,0,18,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Judge of the Superior Court Office 5",40,"","Rejected write-ins",0,"",0,0,18,0,0,0,18,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Judge of the Superior Court Office 5",40,"","Unassigned write-ins",0,"",0,0,18,0,0,0,18,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Yosemite Community College District Trustee Area 7",10,"","Antonio Aguilar",1,"",114,0,19,0,114,0,19,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Yosemite Community College District Trustee Area 7",10,"","Sarah Ford",2,"",53,0,19,0,53,0,19,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Yosemite Community College District Trustee Area 7",10,"","Rejected write-ins",0,"",0,0,19,0,0,0,19,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Yosemite Community College District Trustee Area 7",10,"","Unassigned write-ins",0,"",0,0,19,0,0,0,19,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Supervisor - District 5",5,"","Tom Hallinan",1,"",54,0,17,0,54,0,17,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Supervisor - District 5",5,"","Channce A. Condit",2,"",114,0,17,0,114,0,17,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Supervisor - District 5",5,"","Rejected write-ins",0,"",1,0,17,0,1,0,17,0
"102002-BT113",237,Reporting         ,307,186,60.59,"Supervisor - District 5",5,"","Unassigned write-ins",0,"",0,0,17,0,0,0,17,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 14",1,"","YES",1,"",107,0,9,0,107,0,9,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 14",1,"","NO",2,"",68,0,9,0,68,0,9,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 15",4,"","YES",2,"",93,0,6,0,93,0,6,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 15",4,"","NO",1,"",85,0,6,0,85,0,6,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 16",64,"","YES",1,"",66,0,9,0,66,0,9,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 16",64,"","NO",2,"",109,0,9,0,109,0,9,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 17",3,"","YES",1,"",99,0,10,0,99,0,10,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 17",3,"","NO",2,"",75,0,10,0,75,0,10,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 18",26,"","YES",1,"",79,0,6,0,79,0,6,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 18",26,"","NO",2,"",99,0,6,0,99,0,6,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 19",47,"","YES",2,"",103,0,8,0,103,0,8,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 19",47,"","NO",1,"",73,0,8,0,73,0,8,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 20",18,"","YES",1,"",70,0,11,0,70,0,11,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 20",18,"","NO",2,"",103,0,11,0,103,0,11,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 21",46,"","YES",1,"",81,0,7,0,81,0,7,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 21",46,"","NO",2,"",96,0,7,0,96,0,7,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 22",65,"","YES",2,"",119,0,7,0,119,0,7,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 22",65,"","NO",1,"",58,0,7,0,58,0,7,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 23",37,"","YES",1,"",82,0,8,0,82,0,8,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 23",37,"","NO",2,"",94,0,8,0,94,0,8,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 24",56,"","YES",2,"",120,0,10,0,120,0,10,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 24",56,"","NO",1,"",54,0,10,0,54,0,10,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 25",9,"","YES",1,"",78,0,9,0,78,0,9,0
"102002-BT113",237,Reporting         ,307,186,60.59,"PROPOSITION 25",9,"","NO",2,"",97,0,9,0,97,0,9,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Joseph R. Biden Kamala D. Harris",5,"DEM",542,1,10,0,542,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Donald J. Trump Michael R. Pence",6,"REP",572,1,10,0,572,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Gloria La Riva Sunil Freeman",2,"PAF",6,1,10,0,6,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Roque ""Rocky"" De La Fuente Guerra Kanye Omari West",4,"AI",3,1,10,0,3,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Howie Hawkins Angela Nicole Walker",1,"GRN",4,1,10,0,4,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Jo Jorgensen Jeremy ""Spike"" Cohen",3,"LIB",10,1,10,0,10,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Brian Carroll and Amar Patel",0,"",1,1,10,0,1,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Brock Pierce and Karla Ballard",0,"",0,1,10,0,0,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Jesse Ventura and Cynthia McKinney",0,"",0,1,10,0,0,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Joseph Kishore and Norissa Santa Cruz",0,"",0,1,10,0,0,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Mark Charles and Adrian Wallace",0,"",0,1,10,0,0,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Rejected write-ins",0,"",4,1,10,0,4,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"President and Vice President",50,"","Unassigned write-ins",0,"",0,1,10,0,0,1,10,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"United States Representative District 10",16,"","Josh Harder",1,"",604,0,26,0,604,0,26,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"United States Representative District 10",16,"","Ted Howze",2,"",523,0,26,0,523,0,26,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Member of the State Assembly District  21",21,"","Joel Gutierrez Campos",1,"",528,0,38,0,528,0,38,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Member of the State Assembly District  21",21,"","Adam Gray",2,"",587,0,38,0,587,0,38,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Judge of the Superior Court Office 5",40,"","Kenneth Hara",2,"",414,0,136,0,414,0,136,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Judge of the Superior Court Office 5",40,"","John R. Mayne",1,"",595,0,136,0,595,0,136,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Judge of the Superior Court Office 5",40,"","Rejected write-ins",0,"",8,0,136,0,8,0,136,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Judge of the Superior Court Office 5",40,"","Unassigned write-ins",0,"",0,0,136,0,0,0,136,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Supervisor - District 5",5,"","Tom Hallinan",1,"",452,0,137,0,452,0,137,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Supervisor - District 5",5,"","Channce A. Condit",2,"",558,0,137,0,558,0,137,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Supervisor - District 5",5,"","Rejected write-ins",0,"",6,0,137,0,6,0,137,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"Supervisor - District 5",5,"","Unassigned write-ins",0,"",0,0,137,0,0,0,137,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 14",1,"","YES",1,"",517,1,53,0,517,1,53,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 14",1,"","NO",2,"",582,1,53,0,582,1,53,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 15",4,"","YES",2,"",391,0,15,0,391,0,15,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 15",4,"","NO",1,"",736,0,15,0,736,0,15,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 16",64,"","YES",1,"",324,0,27,0,324,0,27,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 16",64,"","NO",2,"",791,0,27,0,791,0,27,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 17",3,"","YES",1,"",481,0,23,0,481,0,23,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 17",3,"","NO",2,"",638,0,23,0,638,0,23,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 18",26,"","YES",1,"",350,0,31,0,350,0,31,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 18",26,"","NO",2,"",761,0,31,0,761,0,31,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 19",47,"","YES",2,"",519,0,35,0,519,0,35,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 19",47,"","NO",1,"",588,0,35,0,588,0,35,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 20",18,"","YES",1,"",530,1,42,0,530,1,42,0
"102006-BT123",960,Reporting         ,1738,1153,66.34,"PROPOSITION 20",18,"","NO",2,"",569,1,42,0,569,1,42,0
